小区,小区地址,PRI,FAR,GRE,CAR,PRO,AGE_medium,AGE_new,AGE_old,latitude,longitude,BUS,HOS,MAR,SUB,PSC,MSC,PAR,CBD,SCBD,RIV,ARE,geometry,REG_天河,REG_海珠,REG_荔湾,REG_越秀
佳兆业君汇上品,海珠-前进路-江南大道中81-83号,60937,2.5,0.3,1,2.8,False,True,False,23.09219451004753,113.33864103557472,449.1009030641266,199.6008838594764,776.6875762289424,604.2505992112965,389.29051306231264,391.2259992029301,1379.281770572272,3450.2461585626666,1413.2284109127656,2199.117498908181,103500,POINT (113.3386410355747 23.09219451004753),False,True,False,False
恒鑫御雅庭,海珠-赤岗-江海大道中,48500,3.0,0.4,1,1.96,False,True,False,23.09981367566637,113.3315041779614,286.12808348848046,558.4004679722127,343.1674810897911,512.0786163611206,180.96170512638847,807.5610301279789,492.3931919411417,2397.2785056410016,1576.212071678763,1338.8987831811964,233800,POINT (113.3315041779614 23.09981367566637),False,True,False,False
保利海棠花园,海珠-江燕路-江燕北路9号,50577,2.11,0.3,1,1.6,False,True,False,23.08185239286429,113.28065550475536,40.485466117714175,860.3574937487793,78.05152751497268,28.47497446405418,367.55901690999866,530.216266652924,1507.330233807277,6217.964858291163,3960.0971764342935,1753.1107286609538,321200,POINT (113.2806555047554 23.08185239286429),False,True,False,False
明都华庭,海珠-南洲-南洲北路,33652,2.5,0.3,1,1.4,True,False,False,23.07051806749397,113.3163083521291,262.2592177250116,1848.5674997402368,476.40904172790846,943.5752687277812,886.5297012314068,917.2513580871536,187.25973950735363,5615.779826140011,4724.018721075841,1496.9744975406938,102800,POINT (113.3163083521291 23.07051806749397),False,True,False,False
昌盛小区,海珠-宝岗-昌盛大街27-63号,32313,2.41,0.2,1,0.9,False,False,True,23.102724714973203,113.266974491504,382.7039920259202,512.1608068038352,349.32433038391554,418.5141157571998,327.2190596756106,41.18342973876585,1177.348105176254,6219.695320748156,1265.08378290764,1083.9584837158686,391200,POINT (113.266974491504 23.1027247149732),False,True,False,False
会展西岸,海珠-琶洲-磨碟沙大街,68598,2.86,0.38,0,0.9,False,True,False,23.10408036375876,113.34692089711857,175.40090434677504,1527.922219798582,168.84574173848372,421.17346795219066,1314.112824503234,1229.3861728567126,716.9899027918416,2913.558012070912,170.72275107016773,819.8732547637381,16600,POINT (113.3469208971186 23.10408036375876),False,True,False,False
和辉花园,海珠-南洲-和辉街43号,27496,2.17,0.32,1,1.0,False,False,True,23.07809425701669,113.31184530086534,300.19951833094655,1615.168025218965,611.5115422435509,974.7584841921744,590.4400257310789,686.3114456910928,1002.687805481938,4887.061487690674,4478.830696804557,2172.831840102301,117800,POINT (113.3118453008653 23.07809425701669),False,True,False,False
星御翠园,海珠-广州大道南-凤康路135-167号,32000,3.5,0.3,1,2.18,False,True,False,23.086899423330152,113.30660431703022,266.204417333602,1991.7729797828204,133.36087215984864,898.5774758652686,201.9863131958786,475.4495948661839,1315.791087565941,4161.1864992328165,4448.515782911501,2149.2399172296628,317900,POINT (113.3066043170302 23.08689942333015),False,True,False,False
兰亭熙园,海珠-昌岗-昌岗中路164号,53885,2.0,0.3,1,2.2,False,True,False,23.09268535309256,113.27921498204005,91.70596170520156,241.8434416346568,169.68706316206058,246.57934442209407,146.85009583661022,627.4225787007583,464.486245866581,5578.971502898768,2937.8879007875585,2017.1309103921608,443200,POINT (113.27921498204 23.09268535309256),False,True,False,False
乐涛苑,海珠-上渡路-下渡路12号,49552,3.16,0.4,1,1.8,True,False,False,23.10259058701304,113.31481743447468,205.23208764278985,1500.760315295098,199.9128337690632,833.4271142264356,323.2512355514269,426.8503906122466,710.7096197974005,2224.928944012649,3252.790580867598,502.0018377362351,133000,POINT (113.3148174344747 23.10259058701304),False,True,False,False
保利百合花园二期,海珠-江燕路-凤岗路7号,36982,2.85,0.35,1,1.8,False,True,False,23.07872005239771,113.28336003315336,90.48301445163872,1288.4290304481603,399.30719388962456,367.10034594269376,481.06090263276815,409.8716874737277,1168.9582018461251,6273.735328824406,4403.946242178371,1581.787756257197,266400,POINT (113.2833600331534 23.07872005239771),False,True,False,False
