小区,小区地址,PRI,FAR,GRE,CAR,PRO,AGE_medium,AGE_new,AGE_old,latitude,longitude,BUS,HOS,MAR,SUB,PSC,MSC,PAR,CBD,SCBD,RIV,ARE,geometry,REG_天河,REG_海珠,REG_荔湾,REG_越秀
天河北远洋小区,天河-林和-天河北路397-431号,56922,2.6,0.41,1,0.6,False,False,True,23.148657976840543,113.33581263084696,127.07435826228992,1049.3788107510236,551.0694617919293,728.9705722756331,100.27181693654282,240.09191752370856,1135.0659463874135,3374.41233744504,3093.050105271082,3566.0917957888705,129400,POINT (113.335812630847 23.14865797684054),True,False,False,False
源泉广场,天河-天河客运站-天源路130-144号,24000,1.8,0.2,1,1.0,False,False,True,23.1800934384835,113.35382176987449,42.71408729672879,3317.231497066689,1461.9058761374297,1099.7982532129874,642.5400771494734,887.6788875417301,655.7863991801627,7383.829406192534,6887.229123486836,7379.94046947832,6100,POINT (113.3538217698745 23.1800934384835),True,False,False,False
天河公安龙洞宿舍楼,天河-龙洞-龙洞东路230号,27450,2.0,0.32,1,1.0,False,False,True,23.203200693729585,113.37921578866656,194.53315240085288,6483.326101513119,1330.8098906631958,1331.5667234546156,817.7624810211526,135.26338622038378,755.1084213569346,11022.576154767878,10695.534496550426,10013.203678755754,53700,POINT (113.3792157886666 23.20320069372958),True,False,False,False
穗茵园,天河-科韵路-建华路21-49号,42203,2.5,0.3,1,0.5,False,False,True,23.127386748142943,113.3789125207265,76.83134938027767,1765.0511883684171,129.94763486441445,847.7892970383798,289.546555316575,194.88341605847395,311.0125312454426,6081.721818311447,4528.533078199564,1701.7444976008612,342100,POINT (113.3789125207265 23.12738674814294),True,False,False,False
广东邮电职业技术学院宿舍,天河-天河公园-中山大道西,46000,1.6,0.2,1,0.5,False,False,True,23.134102943315984,113.37180072583688,106.49066710365754,1598.0850652936342,508.4133451873088,1317.1761162465568,282.5888421533964,72.61327802616216,523.7903091170073,5457.507133569104,4487.022005920212,2488.2205446422768,367500,POINT (113.3718007258369 23.13410294331598),True,False,False,False
汇景新城维纶特莱,天河-汇景新城-汇景南路,98900,2.5,0.4,0,0.9,False,True,False,23.154915711155223,113.37028717088364,501.0461909453576,1879.7007711921144,1287.7850890196337,2625.666050592273,1593.147222212714,1426.3216521289514,673.494765000839,6359.187810427142,6387.818155966434,4810.8486663174335,5600,POINT (113.3702871708836 23.15491571115522),True,False,False,False
恒康阁,天河-天河北-林和西路121号,45800,2.5,0.41,1,1.5,False,False,True,23.13035783510465,113.36850942427998,283.4208290143868,1400.7519429152017,885.661496146627,941.1593162671574,279.44827112125864,601.9733650970317,576.1710106690712,4998.925106764979,3933.3260673392856,2104.807143233811,159300,POINT (113.36850942428 23.13035783510465),True,False,False,False
华建大厦,天河-天河公园-天府路233号,71500,1.5,0.3,0,0.9,True,False,False,23.13771651187533,113.36749353057908,419.6933222103813,1029.7255928005495,82.01099633328924,1521.9652234408663,353.54052089955763,340.5999624987782,853.2045007885533,5135.7435367814605,4545.329570722332,2930.5085502600928,282300,POINT (113.3674935305791 23.13771651187533),True,False,False,False
兴禺大厦,天河-沙河-禺东西路50号,27802,2.5,0.4,0,0.9,True,False,False,23.13035783510465,113.36850942427998,283.4208290143868,1400.7519429152017,885.661496146627,941.1593162671574,279.44827112125864,601.9733650970317,576.1710106690712,4998.925106764979,3933.3260673392856,2104.807143233811,159300,POINT (113.36850942428 23.13035783510465),True,False,False,False
老干中心大院,天河-长兴-长兴路291-293号,29800,1.5,0.2,1,1.0,False,False,True,23.17356413067132,113.36471408350158,196.7855206194732,3747.81413475152,2306.857807836921,2102.80421869304,770.1751108241989,1410.469518260658,1496.9729022207712,7398.416240045909,7306.533468838259,6827.511162405105,2100,POINT (113.3647140835016 23.17356413067132),True,False,False,False
嘉逸花园,天河-东莞庄-伟逸街,32400,3.49,0.42,1,0.55,False,True,False,23.16757947252872,113.35099956345472,262.87436973163824,2614.962606960619,1049.6999140257744,1378.6631604574648,430.9216100635908,538.7724835578509,851.923611937213,6004.899589308078,5696.277403974751,5956.416836635511,85400,POINT (113.3509995634547 23.16757947252872),True,False,False,False
东圃法院宿舍,天河-东圃-宦溪西路63-65号,42800,2.6,0.35,0,0.7,False,False,True,23.121678857327563,113.4106982527116,36.6241315305903,1843.083581196805,384.3821364772043,1633.490996826139,761.8863978829527,990.040172698572,688.0977279377988,9567.796168309918,7435.143990207593,1511.1767768217644,350900,POINT (113.4106982527116 23.12167885732756),True,False,False,False
广园东住宅小区,天河-沙河-登峰街,22200,1.2,0.3,0,1.4,False,True,False,23.13035783510465,113.36850942427998,283.4208290143868,1400.7519429152017,885.661496146627,941.1593162671574,279.44827112125864,601.9733650970317,576.1710106690712,4998.925106764979,3933.3260673392856,2104.807143233811,159300,POINT (113.36850942428 23.13035783510465),True,False,False,False
五华大厦,天河-科韵路-科韵路62号,36000,4.0,0.2,1,0.5,False,False,True,23.12726942876498,113.38048195028246,85.88141726794919,1590.7427959840195,45.307332154310224,761.3750251940639,339.9347470468737,239.2110823377692,454.1636778232203,6253.258973013294,4660.415019312242,1662.674971377793,318500,POINT (113.3804819502825 23.12726942876498),True,False,False,False
伟诚广场,天河-天河公园-黄埔大道中205号,43144,6.5,0.1,1,1.45,True,False,False,23.12908994461827,113.37152602401204,184.50502375303932,1705.9601748445907,621.2046500782444,758.9620616939125,422.6827167204054,630.4522618941938,248.9752306151339,5299.184507680844,4045.3681428532855,1935.211594335736,257300,POINT (113.371526024012 23.12908994461827),True,False,False,False
小城之春(天河),天河-天河公园-粤生街48号,92000,3.5,0.35,1,0.9,False,True,False,23.142205045983324,113.36622943506586,275.90723782841826,868.5554014639715,436.7057049490216,1802.581072270114,552.6116733841595,828.5614290491234,893.0436663302942,5217.6732080988495,4917.063790931724,3419.0263589683427,153600,POINT (113.3662294350659 23.14220504598332),True,False,False,False
侨明苑,天河-粤垦-燕都路24-30号,26412,1.5,0.18,1,0.6,False,False,True,23.16480101472765,113.33637991077632,162.40729201636267,986.6548326868084,261.0086152305907,922.3934858158632,1164.326453586963,401.7375041792773,517.5845083283075,5102.552636624608,4331.011975566334,5327.405618419473,45200,POINT (113.3363799107763 23.16480101472765),True,False,False,False
龙口东煤气公司宿舍,天河-天河北-龙口东路201号,53182,1.2,0.46,0,0.8,False,False,True,23.145751766872905,113.34654567490716,102.87887639382764,1329.7277541415178,859.8238190490531,713.3179497004313,474.5808313556925,837.2654120682787,757.8690993794695,3721.102204779311,4055.4581039469854,3480.1324515798915,31100,POINT (113.3465456749072 23.14575176687291),True,False,False,False
翠雅苑,天河-沙河-禺东西路34-36号,42837,2.5,0.35,1,1.0,False,False,True,23.13035783510465,113.36850942427998,283.4208290143868,1400.7519429152017,885.661496146627,941.1593162671574,279.44827112125864,601.9733650970317,576.1710106690712,4998.925106764979,3933.3260673392856,2104.807143233811,159300,POINT (113.36850942428 23.13035783510465),True,False,False,False
粤和居,天河-天河公园-华翠街,47000,2.5,0.1,1,0.9,True,False,False,23.129508864952115,113.37179928854808,174.5894166906679,1756.8946188990633,599.0188095978027,808.0322400858164,397.402115094928,582.5510000035293,208.7780048625127,5337.677481584839,4100.136563508578,1978.909715064554,288600,POINT (113.3717992885481 23.12950886495211),True,False,False,False
云山翠苑,天河-沙太南-广州大道北522号,32600,2.7,0.3,1,1.5,True,False,False,23.13035783510465,113.36850942427998,283.4208290143868,1400.7519429152017,885.661496146627,941.1593162671574,279.44827112125864,601.9733650970317,576.1710106690712,4998.925106764979,3933.3260673392856,2104.807143233811,159300,POINT (113.36850942428 23.13035783510465),True,False,False,False
嘉华楼,天河-东圃-宦溪西路8-12号,27200,2.6,0.1,1,0.4,False,False,True,23.11925399294428,113.40871901618212,170.81309905386908,1762.560836938202,520.4891937099218,1369.7879904202855,547.9391991451494,728.9624161273041,458.03258957498775,9347.634682998054,7149.8590608639815,1163.529575734788,319800,POINT (113.4087190161821 23.11925399294428),True,False,False,False
东洲大厦,天河-体育西路-广利路77号,51726,2.5,0.3,1,1.5,False,False,True,23.13642393341558,113.32717820811844,87.2328697815907,872.0448591538712,43.88263778331022,48.53221426754535,226.33276088596293,278.81794517378177,598.2808687832634,1799.8789776433914,1718.753830723148,2035.8594287513413,461000,POINT (113.3271782081184 23.13642393341558),True,False,False,False
天河直街小区,天河-体育西路-天河直街91号,42400,2.5,0.3,1,0.7,False,False,True,23.14220197209524,113.32458506960364,237.15675701798165,1285.3974954433163,125.97316207466687,483.9094824591762,152.72391037656874,566.2781012853643,381.3885344263522,2420.5031761442447,1653.0493695543987,2624.9680230526733,339100,POINT (113.3245850696036 23.14220197209524),True,False,False,False
御晖苑,天河-天河北-合晖街200号,49330,6.75,0.2,1,1.5,False,False,True,23.13035783510465,113.36850942427998,283.4208290143868,1400.7519429152017,885.661496146627,941.1593162671574,279.44827112125864,601.9733650970317,576.1710106690712,4998.925106764979,3933.3260673392856,2104.807143233811,159300,POINT (113.36850942428 23.13035783510465),True,False,False,False
凯利广场,天河-黄埔大道西-黄埔大道西874号,43600,2.5,0.3,1,1.2,False,True,False,23.13035783510465,113.36850942427998,283.4208290143868,1400.7519429152017,885.661496146627,941.1593162671574,279.44827112125864,601.9733650970317,576.1710106690712,4998.925106764979,3933.3260673392856,2104.807143233811,159300,POINT (113.36850942428 23.13035783510465),True,False,False,False
龙口中路小区,天河-龙口东-龙口中路,49594,2.6,0.32,1,1.0,False,False,True,23.13035783510465,113.36850942427998,283.4208290143868,1400.7519429152017,885.661496146627,941.1593162671574,279.44827112125864,601.9733650970317,576.1710106690712,4998.925106764979,3933.3260673392856,2104.807143233811,159300,POINT (113.36850942428 23.13035783510465),True,False,False,False
金晖花苑,天河-粤垦-侨源大街12号,35931,2.1,0.41,1,0.6,False,False,True,23.160517340875305,113.3379841047555,95.96770566077696,1296.4024581168485,460.8811427324768,1098.7424119098569,1177.9981839310794,155.1790338891093,426.4238794732725,4696.788265447936,4097.142170827225,4903.329436279519,44500,POINT (113.3379841047555 23.16051734087531),True,False,False,False
龙口西广梅汕宿舍,天河-天河北-龙口西路49号,52701,2.5,0.32,1,1.2,False,False,True,23.13035783510465,113.36850942427998,283.4208290143868,1400.7519429152017,885.661496146627,941.1593162671574,279.44827112125864,601.9733650970317,576.1710106690712,4998.925106764979,3933.3260673392856,2104.807143233811,159300,POINT (113.36850942428 23.13035783510465),True,False,False,False
华景新城第三期西二区,天河-天河公园-华景路53-73号(单号),47600,3.2,0.3,1,0.6,False,False,True,23.143933390581864,113.36506532095586,439.11854750276433,815.9555138941273,551.5620955335772,1900.754241942748,770.8477924572131,1059.3180383360072,833.7119547428126,5197.277161717941,5035.943290226174,3596.333407458092,115700,POINT (113.3650653209559 23.14393339058186),True,False,False,False
华景新城四期,天河-天河公园-华景路17-37号,41284,1.67,0.3,1,1.9,False,False,True,23.141846646766982,113.3640535594603,500.0760975165286,624.1418874115518,584.977057230615,1643.047095517668,748.7627635316678,936.5262419910244,1075.9192737777976,4985.448311804041,4778.21188248766,3349.2449740500847,221100,POINT (113.3640535594603 23.14184664676698),True,False,False,False
保利108公馆,天河-珠江新城西-华就路6号,154861,3.44,0.35,1,2.1,False,True,False,23.12490341043514,113.33991222770148,244.03887031083823,686.1753788021736,128.77574781930596,507.1763541133044,445.5199076022557,651.5951646043723,604.5596684870943,1767.0727272435493,2592.9856950446047,1072.7944076881,151300,POINT (113.3399122277015 23.12490341043514),True,False,False,False
青松园,天河-天河北-广州大道中542号,37800,1.0,0.23,1,0.5,False,False,True,23.13035783510465,113.36850942427998,283.4208290143868,1400.7519429152017,885.661496146627,941.1593162671574,279.44827112125864,601.9733650970317,576.1710106690712,4998.925106764979,3933.3260673392856,2104.807143233811,159300,POINT (113.36850942428 23.13035783510465),True,False,False,False
军队离退休干部第三休养所,天河-沙河-水荫四横路102-104号,29645,1.2,0.3,1,0.8,False,False,True,23.13035783510465,113.36850942427998,283.4208290143868,1400.7519429152017,885.661496146627,941.1593162671574,279.44827112125864,601.9733650970317,576.1710106690712,4998.925106764979,3933.3260673392856,2104.807143233811,159300,POINT (113.36850942428 23.13035783510465),True,False,False,False
电视台小区(天河),天河-天河北-天河东路170-174号,44808,3.1,0.25,1,1.3,False,False,True,23.1401959541381,113.34147267420236,152.99749641597535,561.6906614454762,363.0113108777336,293.9483509739773,647.1650258770683,230.88203229771548,1427.2416231427103,2884.9321716910567,3354.746072636121,2779.3060533604944,227400,POINT (113.3414726742024 23.1401959541381),True,False,False,False
安骏大厦,天河-珠江新城东-马场路529号,81405,6.0,0.25,1,1.8,False,False,True,23.128671106047666,113.3495046034255,346.86163101350337,401.4442839478752,237.2359675784438,811.4573269895843,253.3547574698896,520.3137537366757,587.8346344564228,2910.260061448113,2919.9688347785177,1636.9217445793308,126100,POINT (113.3495046034255 23.12867110604767),True,False,False,False
寺右公馆,天河-珠江新城西-华就路21号,67000,2.5,0.3,0,0.9,False,True,False,23.12490341043514,113.33991222770148,244.03887031083823,686.1753788021736,128.77574781930596,507.1763541133044,445.5199076022557,651.5951646043723,604.5596684870943,1767.0727272435493,2592.9856950446047,1072.7944076881,151300,POINT (113.3399122277015 23.12490341043514),True,False,False,False
龙口横街17-27号小区,天河-龙口东-龙口横街17-27号,43000,1.5,0.3,0,1.0,False,True,False,23.14522373583136,113.34478912831354,206.84880767823628,1135.327212031943,658.1804691906129,510.226262462884,629.7766133197485,642.0481056070568,805.5316235722237,3550.641005222584,3851.547443405069,3393.3328688414217,61700,POINT (113.3447891283135 23.14522373583136),True,False,False,False
五山路电力宿舍,天河-华师-五山路166-194号,45800,2.5,0.2,1,1.0,False,False,True,23.147664989476603,113.35305398815537,26.515129155821803,1002.1005308103372,769.0833662767436,1079.9951515664156,557.621572296425,499.2627465955376,1008.7104800689456,4374.4030145537445,4809.555776437198,3781.300707113712,98100,POINT (113.3530539881554 23.1476649894766),True,False,False,False
泰然居,天河-天河公园-黄埔大道中179号,37482,1.5,0.2,1,0.5,False,False,True,23.12908994461827,113.37152602401204,184.50502375303932,1705.9601748445907,621.2046500782444,758.9620616939125,422.6827167204054,630.4522618941938,248.9752306151339,5299.184507680844,4045.3681428532855,1935.211594335736,257300,POINT (113.371526024012 23.12908994461827),True,False,False,False
棠雅苑,天河-天河公园-中山大道枫叶路10号,35400,1.5,0.28,1,0.9,True,False,False,23.14055984103784,113.37379433525454,241.82430729470732,1187.300176269584,523.8422029177557,1344.0261937257646,393.50046738387147,679.4899102255007,379.907939381263,5903.849414916328,5193.66990680704,3186.1285870307,177100,POINT (113.3737943352545 23.14055984103784),True,False,False,False
祥兴大厦,天河-天河北-合晖街192-198号,43478,3.0,0.35,1,1.5,False,False,True,23.13035783510465,113.36850942427998,283.4208290143868,1400.7519429152017,885.661496146627,941.1593162671574,279.44827112125864,601.9733650970317,576.1710106690712,4998.925106764979,3933.3260673392856,2104.807143233811,159300,POINT (113.36850942428 23.13035783510465),True,False,False,False
农机所研究小区,天河-龙怡路-龙口东310号,48859,2.9,0.35,1,0.9,False,False,True,23.150839482386555,113.34764277542614,437.2495718999179,1654.412803728725,347.4865643180247,473.7448675754727,191.0953047667604,516.9282463626807,317.106398288587,4237.984827270578,4373.9659075925365,4058.279601739802,97000,POINT (113.3476427754261 23.15083948238656),True,False,False,False
龙眼洞林场宿舍,天河-龙洞-龙林街1-12号,37142,3.0,0.15,0,1.0,False,True,False,23.20939780674224,113.37397417601755,362.6990302367238,7067.67542557407,519.9792035948702,1747.524490240326,484.5715861671772,685.9996042402678,1297.1009962892792,11310.360527767789,10816.38523609905,10783.83198846422,120300,POINT (113.3739741760176 23.20939780674224),True,False,False,False
华南理工大学南新村小区,天河-五山-五山路381号,59302,2.5,0.36,1,1.5,True,False,False,23.13035783510465,113.36850942427998,283.4208290143868,1400.7519429152017,885.661496146627,941.1593162671574,279.44827112125864,601.9733650970317,576.1710106690712,4998.925106764979,3933.3260673392856,2104.807143233811,159300,POINT (113.36850942428 23.13035783510465),True,False,False,False
华景新城第五期北区,天河-天河公园-华景路,55500,1.67,0.3,1,0.6,False,False,True,23.134102943315984,113.37180072583688,106.49066710365754,1598.0850652936342,508.4133451873088,1317.1761162465568,282.5888421533964,72.61327802616216,523.7903091170073,5457.507133569104,4487.022005920212,2488.2205446422768,367500,POINT (113.3718007258369 23.13410294331598),True,False,False,False
高胜花园,天河-粤垦-东燕街122号,27430,3.2,0.3,1,0.6,False,False,True,23.13035783510465,113.36850942427998,283.4208290143868,1400.7519429152017,885.661496146627,941.1593162671574,279.44827112125864,601.9733650970317,576.1710106690712,4998.925106764979,3933.3260673392856,2104.807143233811,159300,POINT (113.36850942428 23.13035783510465),True,False,False,False
华景新城怡景园,天河-天河公园-华景路162号,57500,3.67,0.35,1,0.8,False,False,True,23.14575741602937,113.3678434205751,385.6990517690167,1184.6712751194395,359.61805690687913,2219.357820856276,750.0267632714441,1145.5607593761945,470.46398144780886,5566.314608787864,5350.711006206466,3819.366905958289,31900,POINT (113.3678434205751 23.14575741602937),True,False,False,False
宏景台,天河-天河北-信诚南街21号,81522,4.75,0.2,1,2.5,False,True,False,23.13035783510465,113.36850942427998,283.4208290143868,1400.7519429152017,885.661496146627,941.1593162671574,279.44827112125864,601.9733650970317,576.1710106690712,4998.925106764979,3933.3260673392856,2104.807143233811,159300,POINT (113.36850942428 23.13035783510465),True,False,False,False
枫丹雅筑,天河-天河北-龙口西路209号,57353,2.0,0.15,1,1.45,True,False,False,23.14413559977781,113.34185391506064,236.20802931205736,805.2707897704062,329.8319984303273,163.28269115392916,731.1993037370299,321.0149108961675,1000.4241313903062,3255.8052544560283,3503.7988315661582,3218.531298868225,115600,POINT (113.3418539150606 23.14413559977781),True,False,False,False
东莞庄工商局宿舍,天河-东莞庄-东莞庄一横路,48600,1.5,0.3,1,1.0,False,False,True,23.16757947252872,113.35099956345472,262.87436973163824,2614.962606960619,1049.6999140257744,1378.6631604574648,430.9216100635908,538.7724835578509,851.923611937213,6004.899589308078,5696.277403974751,5956.416836635511,85400,POINT (113.3509995634547 23.16757947252872),True,False,False,False
电信科研所宿舍,天河-天河公园-中山大道西111号,53922,2.1,0.33,0,0.9,True,False,False,23.14255272718988,113.36543371604536,363.97231336503535,793.4182137600959,514.0870912451486,1787.2386832257976,648.1346314956702,906.2965036859246,915.2037194889232,5157.779904795953,4913.427837136775,3450.9739817759496,171400,POINT (113.3654337160454 23.14255272718988),True,False,False,False
翠华苑,天河-五山-岳洲路,53500,1.5,0.3,1,0.8,False,False,True,23.13035783510465,113.36850942427998,283.4208290143868,1400.7519429152017,885.661496146627,941.1593162671574,279.44827112125864,601.9733650970317,576.1710106690712,4998.925106764979,3933.3260673392856,2104.807143233811,159300,POINT (113.36850942428 23.13035783510465),True,False,False,False
沙河西街小区,天河-沙河-先烈东路,18600,2.0,0.15,1,0.9,False,False,True,23.13035783510465,113.36850942427998,283.4208290143868,1400.7519429152017,885.661496146627,941.1593162671574,279.44827112125864,601.9733650970317,576.1710106690712,4998.925106764979,3933.3260673392856,2104.807143233811,159300,POINT (113.36850942428 23.13035783510465),True,False,False,False
福泉楼,天河-沙河-先烈东路298-2号,26400,3.8,0.15,1,1.5,False,False,True,23.15590789654661,113.31548550428224,178.6603874351274,425.3021173859608,633.1468167662914,390.6456719376345,1015.9608672864084,762.2725378122158,299.25139279509153,4074.357838112496,2408.362153349407,4091.780990720707,189500,POINT (113.3154855042822 23.15590789654661),True,False,False,False
岳洲社区,天河-五山-岳洲路9号,40201,1.5,0.3,0,0.9,False,True,False,23.13035783510465,113.36850942427998,283.4208290143868,1400.7519429152017,885.661496146627,941.1593162671574,279.44827112125864,601.9733650970317,576.1710106690712,4998.925106764979,3933.3260673392856,2104.807143233811,159300,POINT (113.36850942428 23.13035783510465),True,False,False,False
马蹄岗教师楼,天河-燕塘-燕塘路,26600,1.9,0.31,1,0.5,False,False,True,23.167974266300003,113.33426979113408,70.10852935715283,781.5423559571166,621.0797655872649,659.3826671980291,1007.874436532504,802.0297085974154,895.7135460455137,5393.110495968054,4475.433140081312,5632.187107195231,57300,POINT (113.3342697911341 23.1679742663),True,False,False,False
五山东城花苑,天河-华师-五山路,40200,2.6,0.3,0,0.42,False,False,True,23.141840415895825,113.35643628806042,262.3775785086582,255.97131707763484,370.7864778198904,1451.101758685469,148.21984908834176,1106.5131923334209,1362.382099025455,4260.144550373972,4500.999006306729,3183.5617386358545,117900,POINT (113.3564362880604 23.14184041589582),True,False,False,False
天河路小区,天河-体育西路-天河路,59424,1.2,0.3,1,1.0,False,False,True,23.1389613897695,113.33591270208072,136.74300329901317,73.72782346615949,59.24199671178395,190.04679794394224,322.6591440027274,378.6438930766841,1609.1856434315505,2410.2445398253367,2721.812255796167,2529.0162990461267,455600,POINT (113.3359127020807 23.1389613897695),True,False,False,False
石鼓岭公安宿舍,天河-天平架-石鼓岭24号,22400,1.0,0.1,0,1.2,False,False,True,23.16845212051412,113.3257950871252,96.92233595410632,283.53917647355496,766.7559489706306,744.1586082915387,426.2182686539249,144.87628270977154,1118.4782591666913,5340.857720715208,4075.9509717193896,5547.832537103671,143200,POINT (113.3257950871252 23.16845212051412),True,False,False,False
四航局大院(天河),天河-沙河-先烈东路159号,29554,1.1,0.2,1,1.5,False,False,True,23.15590789654661,113.31548550428224,178.6603874351274,425.3021173859608,633.1468167662914,390.6456719376345,1015.9608672864084,762.2725378122158,299.25139279509153,4074.357838112496,2408.362153349407,4091.780990720707,189500,POINT (113.3154855042822 23.15590789654661),True,False,False,False
省政府宿舍,天河-体育中心-广州大道中980号,50634,2.5,0.3,1,1.1,False,False,True,23.143232385236846,113.33157505426612,206.89822267129853,705.4788742465935,248.8840758829221,674.4538767251161,160.6518988998386,528.0928166058212,1119.7618619012037,2649.0465856501087,2397.6288190870164,2868.2636263249005,347400,POINT (113.3315750542661 23.14323238523685),True,False,False,False
侨翠苑,天河-沙河-先烈东二横路10号,28665,2.1,0.32,1,1.0,False,False,True,23.13035783510465,113.36850942427998,283.4208290143868,1400.7519429152017,885.661496146627,941.1593162671574,279.44827112125864,601.9733650970317,576.1710106690712,4998.925106764979,3933.3260673392856,2104.807143233811,159300,POINT (113.36850942428 23.13035783510465),True,False,False,False
侨兴苑(天河),天河-岗顶-黄埔大道西433号,40000,0.79,0.13,1,0.6,False,False,True,23.131928806055765,113.3462240815347,431.2912036350455,196.8000777052361,308.0717893150645,1229.3135596815391,385.4132777330849,613.7555652040065,992.7043822615764,2717.013223043719,3264.8486174052864,1952.725240579923,72800,POINT (113.3462240815347 23.13192880605576),True,False,False,False
先烈东横路40号大院,天河-沙河-先烈东横路40-45号,30167,2.3,0.26,1,0.8,False,False,True,23.13035783510465,113.36850942427998,283.4208290143868,1400.7519429152017,885.661496146627,941.1593162671574,279.44827112125864,601.9733650970317,576.1710106690712,4998.925106764979,3933.3260673392856,2104.807143233811,159300,POINT (113.36850942428 23.13035783510465),True,False,False,False
林和东商住小区,天河-天河北-沾溢直街170-190号,53521,2.8,0.22,1,0.8,False,False,True,23.153945282855364,113.33527032381076,453.91460985623945,1564.6890759609116,469.8026165624775,1212.1148144105066,646.3514291840763,796.4624112632105,1126.4373218985156,3908.533484066124,3382.024790506207,4120.410978927485,89500,POINT (113.3352703238108 23.15394528285536),True,False,False,False
龙吟居,天河-龙洞-天源路1041号,25800,1.1,0.3,1,0.5,False,True,False,23.19100499291849,113.36706979987017,110.1744414914984,5202.062902091898,655.3976360679181,545.9320640604155,466.7381270416137,1032.6366353718586,516.6297315990438,9154.987343945526,8781.68485791097,8781.476152823261,30500,POINT (113.3670697998702 23.19100499291849),True,False,False,False
海景中心,天河-天河公园-黄埔大道中144号,40708,4.68,0.15,1,1.0,False,False,True,23.12908994461827,113.37152602401204,184.50502375303932,1705.9601748445907,621.2046500782444,758.9620616939125,422.6827167204054,630.4522618941938,248.9752306151339,5299.184507680844,4045.3681428532855,1935.211594335736,257300,POINT (113.371526024012 23.12908994461827),True,False,False,False
广本宿舍,天河-岗顶-石牌东路237-245号,41690,1.5,0.1,1,0.6,False,False,True,23.133399725809845,113.34991252395746,444.9943280753892,604.477243884395,509.187143632273,926.4223880271174,610.5082896807382,536.379715741959,705.8357734138615,3156.2499353845265,3447.5917044758585,2165.1589035562106,126200,POINT (113.3499125239575 23.13339972580984),True,False,False,False
岗顶劳动局宿舍,天河-岗顶-石牌东路117号,34800,2.0,0.2,0,0.9,False,False,True,23.137292964929102,113.34954844073438,310.0583337185214,837.8773469643725,751.353925704286,1210.055228085808,698.7207393261217,517.714961369708,1061.1587737041948,3342.438170922995,3874.71514558374,2591.811500481379,83200,POINT (113.3495484407344 23.1372929649291),True,False,False,False
河源大厦,天河-林和-林和西横路194号,45800,3.0,0.25,0,0.9,True,False,False,23.15140844569164,113.3254415140766,211.9241651980247,833.1308418884404,686.6436864445519,536.3956636882234,546.26170365874,1150.1676834872253,829.7488523518953,3445.2917289395955,2408.257912664588,3654.202010474751,173100,POINT (113.3254415140766 23.15140844569164),True,False,False,False
金园大厦,天河-沙河-广园东路1850-1852号,26512,2.0,0.2,1,1.0,False,False,True,23.1609224559298,113.3125475961128,368.8650716755589,922.6357707404608,564.4969550758752,388.0899880506006,616.8738731823404,209.5582430957238,583.1429963326203,4699.316307804244,2932.556236121946,4609.986567464145,283400,POINT (113.3125475961128 23.1609224559298),True,False,False,False
天麟府臻林,天河-天河公园-金兴一街46-48号,101693,4.4,0.39,1,1.6,False,True,False,23.131781995670515,113.36621955370524,17.7148473749077,1100.974849773894,615.4287619180277,1066.3523289121622,409.5961996996722,579.7230620472551,571.2889580943769,4790.175323851476,3911.5397635199815,2261.6924889406328,281600,POINT (113.3662195537052 23.13178199567052),True,False,False,False
广州体育学院山顶教工宿舍,天河-体育中心-水荫横路19-41号,35000,1.5,0.2,1,1.0,False,False,True,23.143232385236846,113.33157505426612,206.89822267129853,705.4788742465935,248.8840758829221,674.4538767251161,160.6518988998386,528.0928166058212,1119.7618619012037,2649.0465856501087,2397.6288190870164,2868.2636263249005,347400,POINT (113.3315750542661 23.14323238523685),True,False,False,False
长福路小区,天河-天河客运站-长福路104-215号,34000,2.6,0.2,0,0.9,False,False,True,23.17108290424378,113.35295310844664,63.39720281062627,2883.661285979015,1141.588408920236,1440.5531281121418,387.7545618528756,165.73333314275337,535.5643540447757,6450.933508684906,6115.495195804127,6372.289314698633,90300,POINT (113.3529531084466 23.17108290424378),True,False,False,False
暨南大学南湖苑,天河-岗顶-黄埔大道西601号,54996,1.5,0.2,0,0.9,False,False,True,23.131928806055765,113.34471492827844,471.6643957946071,174.1115820873714,394.30426589175806,1227.7703085183873,462.740751362279,593.96795024951,1154.106186119473,2570.143906316589,3271.4231559575014,1928.10715614482,89800,POINT (113.3447149282784 23.13192880605576),True,False,False,False
沙和路江屋竹园,天河-天平架-沙河路20号,25000,2.1,0.12,0,0.9,False,False,True,23.13035783510465,113.36850942427998,283.4208290143868,1400.7519429152017,885.661496146627,941.1593162671574,279.44827112125864,601.9733650970317,576.1710106690712,4998.925106764979,3933.3260673392856,2104.807143233811,159300,POINT (113.36850942428 23.13035783510465),True,False,False,False
东莞庄花苑,天河-东莞庄-东莞庄路2号,39600,1.5,0.3,0,0.9,False,False,True,23.15497867826547,113.34096908413362,28.048170829372506,1818.2012897226048,688.0900363645616,574.3736384476811,711.5548808789725,835.3397216449134,556.6277372702947,4247.669178148731,3956.127954190427,4389.75953430652,33100,POINT (113.3409690841336 23.15497867826547),True,False,False,False
中铁盛德国际,天河-岗顶-黄埔大道西367号,51968,3.8,0.3,1,1.95,False,True,False,23.131928806055765,113.3468169631711,432.55004061259245,234.6688799507804,282.9483092233809,1166.392880855013,371.7347723085838,632.9014232613335,929.917451066185,2775.361572391248,3264.62300687942,1962.3966308941967,68600,POINT (113.3468169631711 23.13192880605576),True,False,False,False
